10299	10
103	196
1030	1
10300	5
10301	10
10302	22
10303	11
10304	48
10305	11
10306	16
10307	5
10308	12
10309	8
1031	42
10310	5
10311	5
10312	5
10313	7
10314	17
10315	6
10316	9
10317	17
10318	38
10319	7
1032	1
10320	9
10321	5
10322	5
10323	5
10324	5
10325	4
10326	5
10327	4
1033	30
10330	3
10332	1
10333	1
10334	1
10335	1
10336	1
10337	1
10338	1
10339	1
1034	30
10340	1
10341	116
10342	1
10343	198
10344	4
10345	112
10346	94
10347	86
10348	183
10349	205
1035	2
10350	154
10351	203
10352	171
10353	242
10354	451
10355	218
10356	124
10357	232
10358	197
10359	203
1036	6
10360	331
10361	256
10362	194
10363	133
10364	325
10365	366
10366	200
10367	125
10368	225
10369	243
1037	4
10370	253
10371	252
10372	120
10373	209
10374	279
10375	127
10376	212
10377	240
10378	174
10379	249
1038	4
10380	235
10381	247
10382	289
10383	169
10384	233
10385	224
10386	112
10387	151
10388	558
10389	244
1039	17
10390	123
10391	167
10393	59
10394	49
10395	32
10396	1
10397	1
10398	1
10399	3
104	249
1040	14
10400	3
10401	35
10402	6
10403	29
10404	79
10406	1
10407	1
10408	1
10409	2
1041	3
10410	196
10412	3
10413	1
10414	1
10415	1
10416	3
10417	1
10418	1
10419	1
1042	4
10420	1
10421	1
10422	1
10423	1
10424	1
10425	1
10426	1
10427	1
10428	1
10429	3
1043	397
10431	1
10432	10
10434	74
10435	33
10436	48
10437	250
10438	44
10439	1
1044	43
10442	36
10443	50
10444	25
10445	3
10447	26
10449	1
1045	2
10450	1
10451	1
10452	1
10453	1
10454	1
10455	2
10456	1
10459	102
10460	20
10461	17
10462	20
10463	20
10464	15
10466	24
10467	5
10468	31
10470	1
10471	1
10472	1
10473	1
10474	1
10475	1
10476	1
10477	1
10478	1
10479	1
1048	95
10480	1
10481	1
10482	1
10483	1
10484	1
10485	1
10486	1
10487	1
10488	1
10489	1
1049	17
10490	1
10491	1
10492	1
10493	1
10494	1
10495	1
10496	1
10497	1
10498	3
10499	1
105	127
1050	315
10500	1
10501	1
10502	1
10503	1
10504	1
10505	1
10506	1
10507	1
10508	1
10509	1
1051	31
10510	1
10511	1
10512	1
10513	1
10514	1
10515	1
10516	1
10517	1
10518	1
10519	1
1052	18
10520	1
10521	1
10522	1
10523	1
10524	1
10525	1
10526	1
10527	1
10528	1
10529	1
1053	12
10530	1
10531	1
10532	1
10533	1
10534	1
10535	6
10536	1
10537	1
10538	2
10539	1
1054	8
10540	1
10541	3
10542	1
10543	1
10544	2
10545	1
10546	1
10547	1
10548	1
10549	1
1055	19
10550	1
10551	1
10552	1
10553	1
10554	1
10555	2
10556	2
10557	2
10558	5
10559	2
1056	7
10560	2
10561	3
10562	2
10563	3
10564	1
10565	4
10566	3
10567	2
10568	2
10569	2
1057	22
10570	2
10571	2
10572	2
10573	3
10574	3
10575	2
10576	2
10577	2
10578	14
10579	2
1058	42
10580	3
10581	2
10582	2
10583	2
10584	2
10585	16
10586	2
10587	6
10588	2
10589	2
1059	37
10590	2
10591	2
10592	4
10593	2
10594	2
10595	2
10596	6
10597	3
10598	3
10599	2
106	230
1060	29
10600	10
10601	2
10602	1
10603	2
10604	2
10605	2
10606	2
10607	2
10608	6
10609	2
1061	1285
10610	1
10611	3
10612	2
10613	2
10614	2
10615	2
10616	2
10617	8
10618	2
10619	6
1062	1229
10620	1
10621	2
10622	1
10623	4
10624	2
10625	2
10626	2
10627	5
10628	1
10629	2
1063	923
10630	2
10631	2
10632	4
10633	2
10634	1
10635	2
10636	2
10637	4
10638	2
10639	2
1064	160
10640	2
10641	2
10642	2
10643	3
10644	1
10645	2
10646	2
10647	2
10648	2
10649	7
1065	150
10650	2
10651	3
10652	2
10653	3
10654	1
10655	2
10656	8
10657	2
10658	2
10659	2
1066	851
10660	2
10661	2
10662	2
10663	7
10664	2
10665	2
10666	2
10667	2
10668	15
10669	3
1067	819
10670	5
10671	3
10672	2
10673	2
10674	2
10675	2
10676	2
10677	6
10678	3
10679	20
1068	323
10680	1
10681	2
10682	2
10683	2
10684	2
10685	4
10686	2
10687	2
10688	2
10689	2
1069	132
10690	2
10691	2
10692	2
10693	3
10694	2
10695	2
10696	2
10697	2
10698	2
107	80
1070	1072
10700	30
10701	61
10702	52
10703	17
10704	26
10705	32
10706	13
10707	14
10708	1
10709	35
1071	205
10710	1
10711	1
10712	1
10713	1
10714	1
10715	37
10716	3
10718	1
1072	45
10720	1
10721	1
10722	1
10723	1
10724	1
10725	1
10726	1
10728	1
10729	2
1073	40
10731	1
10732	1
10733	1
10734	1
10735	1
10736	1
10737	1
10738	1
10739	1
1074	35
10740	1
10741	1
10742	1
10743	1
10744	1
10745	1
10746	2
10747	1
10748	1
10749	1
1075	40
10750	1
10752	36
10753	43
10754	82
10755	43
10756	117
10757	29
10758	92
10759	194
1076	272
10760	94
10761	65
10762	50
10763	63
10764	35
10765	25
10766	62
10767	14
10769	1
1077	624
10771	1
10772	1
10773	1
10774	1
10775	1
10776	1
10777	1
10778	1
10779	1
1078	441
10780	1
10781	1
10782	1
10783	1
10784	1
10785	1
10787	1
10788	1
10789	31
1079	963
10791	1
10792	1
10793	2
10794	60
10795	1
10796	1
10797	26
10798	7
10799	22
108	254
1080	391
10800	10
10801	3
10802	85
10803	6
10804	6
10805	5
10806	12
10807	9
10808	1508
10809	1
1081	96
10810	1
10811	1
10812	1
10813	1
10814	1
10815	1
10816	1
10817	1
10818	1
10819	1
1082	96
10820	1
10821	1
10822	1
10823	1
10824	1
10825	2
10826	1
10827	1
10828	1
10829	1
1083	2
10830	1
10831	1
10832	1
10833	1
10834	1
10835	1
10836	1
10837	1
10838	1
10839	1
1084	2
10840	1
10841	1
10842	1
10843	1
10844	1
10845	1
10846	1
10847	4
10848	1
10849	1
1085	2
10850	1
10851	1
10852	2
10853	1
10854	1
10855	22
10856	1
10857	1
10858	2
10859	1
1086	1
10860	1
10861	1
10862	1
10863	4
10864	1
10865	1
10866	1
10867	1
10868	1
10869	1
1087	27
10870	1
10871	1
10872	2
10873	1
10874	1
10875	1
10876	1
10877	1
10878	1
10879	1
1088	27
10880	1
10881	1
10882	1
10883	1
10884	1
10885	5
10886	3
10887	1
10888	5
10889	1
1089	38
10890	1
10891	1
10892	1
10893	1
10894	1
10895	1
10896	4
10897	1
10898	1
10899	1
109	81
1090	29
10900	1
10901	1
10902	2
10903	1
10904	1
10905	1
10906	1
10907	1
10908	1
10909	1
1091	11
10910	1
10911	1
10912	1
10913	1
10914	1
10915	1
10916	1
10917	1
10918	1
10919	1
1092	24
10920	1
10921	1
10922	1
10923	1
10924	1
10925	1
10926	1
10927	1
10928	1
10929	1
1093	16
10930	1
10931	1
10932	1
10933	1
10934	1
10935	1
10936	1
10937	1
10938	1
10939	1
1094	27
10940	2
10941	1
10942	1
10943	1
10944	1
10945	1
10946	2
10947	1
10948	1
10949	1
1095	27
10950	1
10951	1
10952	1
10953	1
10954	1
10955	1
10956	1
10957	1
10958	1
10959	1
1096	10
10960	1
10961	1
10962	1
10963	1
10964	3
10965	1
10966	1
10967	1
10968	1
10969	1
1097	25
10970	1
10971	1
10972	1
10973	365
10974	1
10975	1
10976	297
10977	1
10978	1
10979	1
1098	16
10980	1
10981	1
10982	1
10983	2
10984	1
10985	1
10986	1
10987	1
10988	1
10989	1
1099	27
10990	1
10991	1
10992	1
10993	1
10994	1
10995	1
10996	1
10997	1
10998	1
10999	1
110	264
1100	27
11000	1
11001	1
11002	1
11003	1
11004	1
11005	1
11006	1
11007	1
11008	1
11009	1
1101	26
11010	1
11011	1
11012	1
11013	1
11014	2
11015	2
11016	1
11017	1
11018	1
11019	1
1102	27
11020	1
11021	1
11022	1
11023	1
11024	1
11025	1
11026	1
11027	9
11028	1
11029	1
1103	13
11030	1
11031	1
11032	1
11033	3
11034	1
11035	1
11036	1
11037	1
11038	1
11039	1
1104	27
11040	1
11041	1
11042	1
11043	1
11044	2
11045	1
11046	2
11047	1
11048	1
11049	1
1105	3
11050	1
11051	1
11052	1
11053	1
11054	1
11055	1
11056	1
11057	1
11058	1
11059	2
1106	23
11060	1
11061	98
11062	1
11063	1
11064	1
11065	1
11066	1
11067	1
11068	1
11069	1
1107	28
11070	1
11071	1
11072	1
11073	1
11074	1
11075	1
11076	1
11077	1
11078	1
11079	1
1108	30
11080	1
11081	1
11082	1
11083	1
11084	1
11085	1
11086	1
11087	1
11088	1
11089	1
1109	14
11090	1
11091	1
11092	1
11093	3
11094	1
11095	1
11096	1
11097	1
11098	1
11099	1
111	213
1110	28
11100	4
11101	1
11102	1
11103	1
11104	1
11105	1
11106	1
11107	1
11108	1
11109	1
1111	27
11110	1
11111	1
11112	1
11113	1
11114	1
11115	1
11116	1
11117	1
11118	1
11119	1
1112	27
11120	1
11121	1
11122	1
11123	1
11124	1
11125	1
11126	1
11127	1
11128	1
11129	1
1113	37
11130	1
11131	1
11132	1
11133	1
11134	1
11135	1
11136	1
11137	1
11138	21
11139	1
1114	14
11140	1
11141	1
11142	1
11143	1
11144	1
11145	1
11146	1
11147	1
11148	1
11149	1
1115	16
11150	1
11151	560
11152	1
11153	1
11154	1
11155	1
11156	1
11157	1
11158	1
11159	1
1116	27
11160	1
11161	1
11162	1
11163	1
11164	1
11165	1
11166	1
11167	1
11168	1
11169	1
1117	26
11170	1
11171	1
11172	1
11173	1
11174	1
11175	1
11176	1
11177	1
11178	3
11179	3
1118	14
11180	1
11181	1
11182	1
11183	1
11184	1
11185	1
11186	1
11187	1
11188	2
11189	1
1119	28
11190	1
11191	1
11192	1
11193	1
11194	4
11195	1
11196	1
11197	1
11198	1
11199	1
112	1597
1120	30
11200	1
11201	1
11202	1
11203	1
11204	1
11205	1
11206	1
11207	1
11208	1
11209	1
1121	27
11210	1
11211	1
11212	1
11213	1
11214	1
11215	1
11216	1
11217	1
11218	1
11219	1
1122	11
11220	1
11221	1
11222	1
11223	1
11224	1
11225	1
11226	1
11227	1
11228	1
11229	1
1123	27
11230	1
11231	1
11232	1
11233	1
11234	1
11235	1
11236	1
11237	10
11238	1
11239	1
1124	27
11240	1
11241	1
11242	1
11243	1
11244	1
11245	1
11246	1
11247	2
11248	1
11249	1
1125	30
11250	1
11251	1
11252	1
11253	1
11254	1
11255	1
11256	1
11257	1
11258	1
11259	1
1126	30
11260	2
11261	1
11262	1
11263	1
11264	2
11265	1
11266	1
11267	1
11268	1
11269	1
1127	27
11270	1
11271	1
11272	1
11273	1
11274	1
11275	1
11276	1
11277	1
11278	1
11279	1
1128	132
11280	1
11281	1
11282	1
11283	1
11284	1
11285	1
11286	1
11287	1
11288	1
11289	1
1129	27
11290	1
11291	1
11292	1
11293	1
11296	2
11297	62
11299	1
113	134
1130	16
11300	2
11301	1
11303	30
11307	2
11308	2
11309	2
1131	27
11310	2
11311	3
11312	1
11313	2
11314	2
11315	1
11316	1
11317	1
11318	1
11319	1
1132	8
11320	1
11321	1
11322	1
11323	1
11324	1
11325	1
11326	1
11327	1
11328	1
11329	1
1133	11
11330	1
11331	1
11332	1
11333	1
11334	1
11335	1
11336	1
11337	1
11338	1
11339	1
1134	27
11340	1
11341	1
11342	1
11343	1
11344	1
11345	1
11346	1
11347	1
11348	1
11349	1
1135	249
11350	1
11351	1
11352	1
11353	1
11354	1
11355	1
11356	1
11357	1
11358	1
11359	1
1136	14
11360	1
11361	1
11362	1
11363	1
11364	1
11365	1
11366	1
11367	43
11368	85
11369	192
1137	27
11370	74
11371	1
11372	2
11373	2
11374	2
11375	1
11376	2
11377	1
11378	22
1138	41
11381	97
11383	1
11384	1
11385	1
11386	1
11387	1
11388	1
1139	27
11390	6
11391	1
11392	2
11393	1
11394	1
11395	1
11396	1
11397	5
11398	1
11399	2
114	256
1140	9
11400	1
11401	1
11402	1
11403	1
11404	1
11405	1
11406	1
11407	1
11408	1
11409	1
1141	16
11410	1
11413	1
11414	1
11415	1
11416	1
11417	1
11418	1
11419	1
1142	16
11420	2
11421	1
11422	5
11423	1
11424	1
11425	1
11427	1
11429	18
1143	26
11430	13
11431	26
11432	4
11433	3
11434	2
11435	4
11437	7
11438	1
11439	1
1144	25
11440	1
11441	12
11442	2
11443	1
11444	1
11445	4
11446	1
11447	3
11448	126
11449	1
1145	39
11450	2
11451	1
11452	1
11453	4
11454	1
11455	1
11456	1
11457	1
11458	2
11459	6
1146	27
11460	128
11461	1
11462	4
11463	1
11464	1
11465	1
11466	1
11467	2
11468	6
11469	1
1147	7
11470	1
11471	2
11472	1
11473	1
11474	1
11475	1
11476	1
11477	1
11478	1
11479	1
1148	27
11480	1
11481	1
11482	2
11483	1
11484	3
11489	13
1149	223
11490	6
11491	1
11492	7
11493	9
11494	3
11495	2
11496	3
11497	3
115	115
1150	183
11502	1
1151	31
11511	33
11512	15
11513	31
11514	3
11515	26
11516	137
11517	13
11518	3
1152	27
11520	163
11521	105
11522	42
11523	52
11524	13
11525	59
11526	127
11527	167
11528	94
11529	105
1153	38
11530	181
11531	83
11532	140
11533	176
11534	135
11535	77
11536	100
11537	348
11538	199
11539	119
1154	25
11540	278
11541	152
11542	77
11543	232
11544	99
11545	82
11546	77
11547	5
11548	109
1155	9
11550	2
11551	1
11552	1
11553	1
11554	2
11555	1
11556	3
11557	1
11558	1
11559	1
1156	37
11560	1
11561	2
11562	2
11563	2
11564	2
11565	3
11566	2
11567	1
11568	1
11569	1
1157	27
11570	2
11571	2
11573	2
11576	3
11578	1
11579	3
1158	25
11583	14
11584	1
11586	9
11587	4
11588	4
1159	5
11597	2
11598	1
11599	1
116	269
1160	27
11600	1
11601	1
11602	1
11605	2
11606	2
11607	2
11608	2
11609	2
1161	5
11612	1
1162	10
11624	2
1163	3
11632	1
11638	8
11639	3
1164	27
11641	1
11642	14
11643	2
11644	5
11645	2
11646	3
11647	2
11648	10
11649	1518
1165	27
11650	32
11651	3
11652	7
11653	23
11654	1
11655	1
11656	16
11657	28
11658	14
11659	2
1166	14
11660	1
11661	2
11662	2
11663	2
11664	1
11665	2
11666	4
11667	242
11668	6
11669	56
1167	24
11670	21
11671	131
11672	6
11673	63
11674	1
11675	13
11676	74
11677	4
11678	129
11679	176
1168	54
11680	372
11681	163
11682	1
11683	23
11684	86
11685	78
11686	74
11687	36
11688	7
11689	73
1169	27
11690	2
11691	85
11692	113
11693	12
11694	2
11695	397
11696	1
11697	12
11698	1
11699	1
117	238
1170	16
11700	4
11701	241
11702	222
11703	1
11704	1
11705	1
11706	63
11707	1
11708	1
11709	1
1171	27
11710	3
11711	1
11712	38
11713	1
11714	1
11715	20
11716	15
11717	2
11718	2
11719	1
1172	38
11720	2
11721	9
11722	2
11723	1
11724	1
11725	6
11726	1
11727	1
11728	2
11729	5
1173	27
11730	5
11731	18
11732	80
11733	19
11734	5
11735	1
11736	1
11737	13
11738	5
11739	9
1174	27
11740	1
11741	10
11742	21
11743	3
11744	1
11745	1
11746	7
11747	2
11748	26
11749	14
1175	12
11750	1
11751	1
11752	1
11753	17
11754	1
11755	1
11756	1
11757	10
11758	2
11759	5
1176	25
11760	1
11761	1
11762	1
11763	15
11764	4
11765	1
11766	5
11767	2
11768	1
11769	4
1177	27
11770	8
11771	1
11772	5
11773	90
11774	11
11775	1
11776	2
11777	1
11778	23
11779	1
1178	1791
11780	1
11781	6
11782	2
11783	1
11784	258
11785	27
11786	3
11787	1
11788	1
11789	3
1179	371
11790	1
11791	15
11792	1
11793	2
11794	35
11795	7
11796	1
11797	1
11798	1
11799	1
118	1681
1180	365
11800	1
11801	2
11802	1
11803	2
11804	1
11805	7
11806	1
11807	2
11808	1
11809	1
1181	344
11810	1
11811	2
11812	79
11813	1
11814	1
11815	1
11816	18
11817	1
11818	1
11819	1
1182	326
11820	5
11821	1
11822	64
11823	1
11824	29
11825	1
11826	2
11827	1
11828	2
11829	1
1183	383
11830	1
11831	1
11832	1
11833	1
11834	1
11835	1
11836	1
11837	1
11838	1
11839	5
1184	293
11840	1
11841	1
11842	13
11843	11
11844	1
11845	1
11846	2
11847	11
11848	18
11849	1
1185	775
11850	1
11851	1
11852	11
11853	1
11854	13
11855	13
11856	12
11857	1
11858	2
11859	1
1186	302
11863	36
11864	2
11867	1
1187	317
11870	19
11872	1
11873	1
11874	1
11875	1
11879	25
1188	346
11881	24
11882	24
11884	2
11886	2
11887	63
11888	28
11889	20
1189	696
11890	372
11891	73
11892	23
11893	35
11894	49
11895	33
11896	3
11897	23
11898	73
11899	40
119	281
1190	288
11900	73
11901	73
11902	34
11903	63
11904	220
11905	18
11906	32
11907	64
1191	303
11910	33
11912	2
11913	1
11914	35
11916	1
11917	7
11918	9
11919	2
1192	320
11920	5
11926	3
11927	3
11928	1
11929	3
1193	293
11930	3
11931	3
11932	3
11933	3
11934	3
11935	3
11936	3
11937	3
11938	3
11939	3
1194	507
11940	1
11941	3
11942	3
11943	3
11944	3
11945	3
11946	1
11947	3
11948	3
11949	3
1195	302
11950	3
11951	3
11952	3
11953	3
11954	3
11955	1
11956	11
11957	1
1196	329
11961	1
11962	1
11964	5
11965	16
11966	6
11967	2
11968	6
11969	7
1197	509
11970	7
11971	5
11972	6
11973	12
11974	8
11975	5
11976	6
11977	8
11978	5
11979	6
1198	376
11980	5
11981	5
11982	17
11983	5
11984	5
11985	6
11986	3
11987	18
11988	5
11989	4
1199	2057
11990	6
11991	6
11992	9
11993	9
11994	7
11995	6
11996	3
11997	6
11998	5
11999	5
12	3
120	65
1200	429
12000	4
12001	5
12002	6
12003	6
12004	15
12005	7
12006	10
12007	6
12008	6
12009	5
1201	303
12010	2
12011	5
12016	4
1202	410
12021	2
12023	7
12028	26
1203	312
12030	4
12031	5
12033	7
12034	7
12035	8
12036	2
12037	9
12038	8
12039	8
1204	337
12040	8
12041	8
12042	2
12043	5
12044	1
12045	9
12046	3
12047	2
1205	328
12051	5
12054	1
12055	42
12057	2
1206	341
12060	2
12061	2
12062	2
12063	5
12064	12
12065	10
12067	3
12068	5
12069	9
1207	301
12070	15
12071	15
12073	1
12074	2
12075	9
12076	12
12077	10
12078	10
12079	11
1208	304
12080	10
12081	10
12082	10
12083	10
12084	10
12085	10
12086	10
12087	10
12088	10
12089	10
1209	420
12090	10
12091	10
12092	10
12093	10
12094	10
12095	10
12096	13
12097	11
12098	10
12099	10
121	656
1210	302
12100	10
12101	10
12102	10
12103	10
12104	10
12105	10
12106	10
12107	10
12108	11
12109	10
1211	545
12110	10
12111	10
12112	10
12113	11
12114	10
12115	10
12116	10
12117	10
12118	10
12119	10
1212	400
12120	10
12121	22
12122	13
12123	10
12124	10
12125	10
12126	10
12127	14
12128	13
12129	10
1213	738
12130	10
12131	11
12132	13
12133	10
12134	10
12135	10
12136	10
12137	10
12138	10
12139	10
1214	331
12140	10
12141	10
12142	10
12143	10
12144	10
12145	10
12146	10
12147	10
12148	10
12149	10
1215	323
12150	10
12151	10
12152	11
12153	10
12154	10
12155	9
12156	10
12157	10
12158	10
12159	10
1216	585
12160	10
12161	11
12162	10
12163	10
12164	10
12165	16
12166	10
12167	10
12168	10
12169	11
1217	496
12170	10
12171	10
12172	10
12173	10
12174	10
12175	10
12176	10
12177	22
12178	11
12179	10
1218	345
12180	10
12181	10
12182	10
12183	10
12184	10
12185	10
12186	10
12187	10
12188	10
12189	10
1219	242
12190	10
12191	10
12192	10
12193	10
12194	10
12195	10
12196	10
12197	10
12198	10
12199	10
122	13
1220	316
12200	10
12201	10
12202	10
12203	10
12204	10
12205	10
12206	10
12207	10
12208	10
12209	10
1221	343
12210	11
12211	10
12212	10
12213	10
12214	10
12215	11
12216	10
12217	10
12218	10
12219	10
1222	318
12220	10
12221	10
12222	10
12223	10
12224	10
12225	10
12226	10
12227	10
12228	10
12229	10
1223	463
12230	10
12231	10
12232	10
12233	11
12234	10
12235	10
12236	10
12237	12
12238	17
12239	11
1224	309
12240	10
12241	10
12242	11
12243	11
12244	10
12245	9
12246	10
12247	10
12248	11
12249	10
1225	492
12250	10
12251	11
12252	10
12253	10
12254	52
12255	10
12256	10
12257	10
12258	10
12259	10
1226	499
12260	10
12261	10
12262	10
12263	11
12264	10
12265	10
12266	10
12267	10
12268	10
12269	10
1227	341
12270	10
12271	7
12272	2
12273	1
12274	2
12275	1
12276	1
12277	1
12278	1
1228	297
12280	7
12281	9
12282	6
12283	6
12284	6
12285	6
12286	7
12287	7
12288	7
12289	7
1229	303
12290	7
12291	7
12292	3
12293	7
12294	5
12295	5
12296	11
12297	6
12298	7
12299	7
123	608
1230	843
12300	7
12301	5
12302	6
12303	7
12304	7
12305	9
12306	6
12307	6
12308	6
12309	7
1231	308
12310	7
12311	7
12312	6
12313	7
12314	7
12315	6
12316	2
12317	6
12318	7
12319	7
1232	319
12320	8
12321	7
12322	7
12323	6
12324	7
12325	3
12328	1
12329	1
1233	627
12331	1
12332	1
12333	4
12338	1
12339	1
1234	477
12340	1
12341	63
12344	11
12345	33
12346	38
12347	31
12348	40
12349	40
1235	265
12350	38
12351	38
12352	37
12353	33
12354	3
12356	25
12358	1
1236	697
12361	27
12362	2
12363	2
12364	13
12365	13
12366	15
12367	5
12368	15
12369	7
1237	264
12370	15
12371	14
12372	47
12374	6
12375	23
12376	312
12377	62
12378	75
12379	13
1238	254
12380	22
12381	3
12382	5
12383	40
12384	47
12385	22
12386	21
12387	31
12388	157
12389	122
1239	366
12390	40
12391	24
12392	2
12393	4
12394	7
12396	10
12397	1
124	368
1240	254
12400	14
12403	4
12406	10
1241	209
12410	1
12411	21
12415	1
12416	1
12417	1
12418	1
12419	1
1242	207
12420	1
12421	1
12422	1
12423	1
12424	1
12425	1
12426	1
12427	1
12429	1
1243	543
12430	1
12431	12
12432	3
12433	3
12434	7
12435	1
12436	3
12437	3
12438	3
12439	1
1244	530
12440	5
12443	2
12445	1
12446	145
12447	4
12448	1
12449	1
1245	528
12451	33
12453	2
1246	1128
12460	2
12461	2
12462	2
12463	2
12464	2
12465	2
12466	2
12467	2
12468	2
12469	1
1247	193
12470	1
12471	2
12472	2
12473	2
12474	2
12475	2
12476	2
12477	2
12478	2
12479	2
1248	138
12480	1
12481	2
12482	2
12483	2
12484	2
12485	2
12486	2
12487	2
12488	2
12489	2
1249	392
12490	2
12491	2
12492	2
12493	2
12494	1
12495	2
12496	2
12497	2
12498	2
12499	2
125	1879
1250	1
12500	2
12501	1
12502	2
12503	2
12504	2
12505	2
12506	2
12507	2
12508	2
1251	2
12511	115
12512	210
12513	369
12514	145
12515	329
12516	116
12517	227
12518	57
12519	239
1252	4
12520	142
12521	165
12522	3
12523	3
12524	1
12525	1
12526	1
12527	2
12528	1
12529	1
1253	42
12530	1
12531	1
12532	2
12533	2
12536	15
12537	1
12538	3
12539	4
1254	21
12540	4
12541	3
12542	6
12543	5
12544	3
12545	4
12546	3
12547	4
12548	3
12549	5
1255	43
12550	3
12551	5
12552	4
12553	4
12554	5
12555	4
12556	5
12557	4
12558	4
12559	3
1256	43
12560	3
12561	5
12563	1
12565	7
1257	39
12570	85
12571	166
12572	153
12573	1
12575	2
12576	1
12579	6
1258	39
12582	4
12583	1
12585	1
12587	3
1259	13
12591	1
12592	2
12594	7
12595	18
12596	1
12597	29
12598	4
12599	28
126	1777
1260	8
12600	10
12604	1
12605	1
12606	2
12607	2
12608	1
1261	12
12613	7
12614	5
12615	7
12616	6
12617	7
12618	6
12619	7
1262	39
12620	5
12621	6
12622	1
12623	1
12624	1
12625	1
12626	1
12627	1
12628	1
12629	1
1263	46
12636	4
12637	4
12638	6
12639	6
1264	40
12640	8
12641	6
12642	5
12643	8
12644	6
12645	6
12646	7
12647	6
12648	7
12649	6
1265	44
12650	5
12651	4
12652	6
12653	5
12654	5
12655	5
12656	6
12657	8
12658	5
12659	4
1266	38
12660	6
12661	6
12662	6
12663	6
12664	5
12665	6
12666	7
12667	5
12668	6
12669	6
1267	12
12670	10
12671	7
12672	6
12673	5
12674	5
12675	6
12676	6
12677	5
12678	3
12679	8
1268	70
12680	4
12681	5
12682	4
12683	4
12684	6
12685	5
12686	5
12687	8
12688	6
12689	6
1269	10
12690	6
12691	5
12692	5
12693	5
12694	1
12696	1
12697	6
12698	5
12699	1
127	967
1270	58
12700	1
12701	1
12702	1
12703	1
12704	1
12705	1
12706	1
12707	1
12708	1
12709	1
1271	19
12710	3
12711	3
12712	1
12713	2
12714	1
12715	1
12716	1
12717	1
12718	1
12719	1
1272	151
12720	1
12721	1
12722	1
12723	1
12724	1
12725	1
12726	8
12727	1
12728	3
12729	1
1273	5
12730	1
12731	1
12732	1
12733	1
12734	1
12735	1
12736	1
12737	1
12738	1
12739	1
1274	57
12740	1
12741	1
12742	1
